p_end,e_end,log_likelihood,delta_log_likelihood
0.55925,0.78125,-51286.338043977696,2413.2486745750502
0.55925,0.7875000000000001,-51337.4233030759,2464.3339336732533
0.55925,0.79375,-51388.95310882827,2515.863739425622
0.55925,0.8,-51440.92606217614,2567.836692773497
0.55925,0.8062500000000001,-51493.340806704764,2620.2514373021186
0.55925,0.8125,-51546.19602790015,2673.106658497505
0.55925,0.8187500000000001,-51599.490452429796,2726.401083027151
0.55925,0.825,-51653.222847446086,2780.133478043441
0.55925,0.83125,-51707.39201991183,2834.302650509184
0.55925,0.8375000000000001,-51761.996815947175,2888.90744654453
0.55925,0.84375,-51817.03612019714,2943.9467507944937
0.55925,0.8500000000000001,-51872.50885521924,2999.419485816594
0.55925,0.85625,-51928.41398089037,3055.3246114877256
0.55925,0.8625,-51984.75049383263,3111.6611244299856
0.55925,0.8687500000000001,-52041.51742685716,3168.428057454512
0.55925,0.875,-52098.7138484257,3225.6244790230558
0.55925,0.8812500000000001,-52156.338862129254,3283.249492726609
0.55925,0.8875,-52214.39160618324,3341.302236780597
0.55925,0.89375,-52272.87125293879,3399.781883536147
0.55925,0.9000000000000001,-52331.777008409656,3458.68763900701
0.55925,0.90625,-52391.1081118142,3518.0187424115575
0.55925,0.9125000000000001,-52450.863835132215,3577.77446572957
0.55925,0.91875,-52511.04348267583,3637.954113273183
0.55925,0.925,-52571.64639067458,3698.557021271932
0.55925,0.9312500000000001,-52632.67192687369,3759.582557471047
0.55925,0.9375,-52694.11949014571,3821.0301207430675
0.55925,0.9437500000000001,-52755.98851011478,3882.8991407121357
0.55925,0.95,-52818.27844679337,3945.1890773907216
0.5623333333333334,0.2,-48914.89598640884,41.80661700619385
0.5623333333333334,0.20625000000000002,-48906.21030160767,33.1209322050272
0.5623333333333334,0.21250000000000002,-48898.6177360992,25.528366696555167
0.5623333333333334,0.21875,-48892.095505854624,19.00613645197882
0.5623333333333334,0.225,-48886.62179202489,13.532422622243757
0.5623333333333334,0.23125,-48882.17568471516,9.0863153125174
0.5623333333333334,0.23750000000000002,-48878.73713099402,5.647761591375456
0.5623333333333334,0.24375000000000002,-48876.28688674909,3.197517346445238
0.5623333333333334,0.25,-48874.80647204268,1.7171026400319533
0.5623333333333334,0.25625000000000003,-48874.27812965767,1.1887602550268639
0.5623333333333334,0.2625,-48874.684786556085,1.5954171534394845
0.5623333333333334,0.26875000000000004,-48876.01001800093,2.920648598286789
0.5623333333333334,0.275,-48878.23801411732,5.148644714674447
0.5623333333333334,0.28125,-48881.35354869066,8.264179288016749
0.5623333333333334,0.28750000000000003,-48885.341950019705,12.25258061705972
0.5623333333333334,0.29375,-48890.189073659436,17.099704256790574
0.5623333333333334,0.30000000000000004,-48895.881276904525,22.791907501879905
0.5623333333333334,0.30625,-48902.405394877926,29.316025475280185
0.5623333333333334,0.3125,-48909.74871810145,36.65934869880584
0.5623333333333334,0.31875000000000003,-48917.89897143648,44.80960203383438
0.5623333333333334,0.325,-48926.84429429265,53.75492489000317
0.5623333333333334,0.33125000000000004,-48936.57322201164,63.48385260899522
0.5623333333333334,0.3375,-48947.0746683408,73.9852989381543
0.5623333333333334,0.34375,-48958.33790891908,85.24853951643308
0.5623333333333334,0.35000000000000003,-48970.3525657038,97.26319630115177
0.5623333333333334,0.35625,-48983.108592272954,110.01922287030902
0.5623333333333334,0.36250000000000004,-48996.59625994328,123.50689054063696
0.5623333333333334,0.36875,-49010.80614464852,137.71677524587722
0.5623333333333334,0.375,-49025.72911452758,152.63974512493587
0.5623333333333334,0.38125000000000003,-49041.356318175334,168.26694877268892
0.5623333333333334,0.3875,-49057.67917351349,184.58980411084485
0.5623333333333334,0.39375000000000004,-49074.68935724117,201.59998783852643
0.5623333333333334,0.4,-49092.3787948287,219.28942542605364
0.5623333333333334,0.40625,-49110.73965102053,237.6502816178836
0.5623333333333334,0.41250000000000003,-49129.76432081565,256.67495141300606
0.5623333333333334,0.41875,-49149.44542089634,276.35605149369803
0.5623333333333334,0.42500000000000004,-49169.7757814781,296.6864120754544
0.5623333333333334,0.43125,-49190.74843855564,317.65906915299274
0.5623333333333334,0.4375,-49212.35662652147,339.2672571188232
0.5623333333333334,0.44375000000000003,-49234.59377113532,361.5044017326727
0.5623333333333334,0.45,-49257.45348282412,384.36411342147767
0.5623333333333334,0.45625000000000004,-49280.92955029367,407.84018089102756
0.5623333333333334,0.4625,-49305.0159344344,431.92656503175385
0.5623333333333334,0.46875,-49329.706762504735,456.6173931020894
0.5623333333333334,0.47500000000000003,-49354.99632257678,481.9069531741334
0.5623333333333334,0.48125,-49380.87905822987,507.78968882722256
0.5623333333333334,0.48750000000000004,-49407.3495634787,534.2601940760578
0.5623333333333334,0.49375,-49434.40257792339,561.3132085207471
0.5623333333333334,0.5,-49462.032982109726,588.9436127070803
0.5623333333333334,0.5062500000000001,-49490.235793088534,617.1464236858883
0.5623333333333334,0.5125,-49519.00616016396,645.9167907613155
0.5623333333333334,0.51875,-49548.339360820755,675.2499914181099
0.5623333333333334,0.525,-49578.230796821605,705.1414274189592
0.5623333333333334,0.53125,-49608.6759904659,735.5866210632521
0.5623333333333334,0.5375000000000001,-49639.67058100182,766.5812115991721
0.5623333333333334,0.54375,-49671.21032118429,798.120951781646
0.5623333333333334,0.55,-49703.291073971486,830.2017045688408
0.5623333333333334,0.55625,-49735.908809353394,862.8194399507483
0.5623333333333334,0.5625,-49769.05960130587,895.9702319032222
0.5623333333333334,0.5687500000000001,-49802.73962486435,929.6502554617036
0.5623333333333334,0.575,-49836.945153311644,963.855783908999
0.5623333333333334,0.58125,-49871.672555474215,998.5831860715698
0.5623333333333334,0.5875,-49906.91829312226,1033.828923719615
0.5623333333333334,0.59375,-49942.67891846863,1069.5895490659823
0.5623333333333334,0.6000000000000001,-49978.9510717621,1105.861702359456
0.5623333333333334,0.60625,-50015.731478970905,1142.64210956826
0.5623333333333334,0.6125,-50053.01694955227,1179.927580149626
0.5623333333333334,0.61875,-50090.80437430441,1217.7150049017655
0.5623333333333334,0.625,-50129.090723297086,1256.0013538944404
0.5623333333333334,0.6312500000000001,-50167.87304387764,1294.7836744749948
0.5623333333333334,0.6375,-50207.14845874893,1334.0590893462868
0.5623333333333334,0.64375,-50246.914164116344,1373.8247947136988
0.5623333333333334,0.65,-50287.167427900866,1414.0780584982203
0.5623333333333334,0.65625,-50327.90558801541,1454.8162186127665
0.5623333333333334,0.6625000000000001,-50369.12605070185,1496.036681299207
0.5623333333333334,0.66875,-50410.82628892618,1537.736919523537
0.5623333333333334,0.675,-50453.00384082951,1579.9144714268623
0.5623333333333334,0.68125,-50495.65630823256,1622.5669388299139
0.5623333333333334,0.6875,-50538.781355191546,1665.6919857889006
0.5623333333333334,0.6937500000000001,-50582.376706603376,1709.2873372007307
0.5623333333333334,0.7,-50626.44014685825,1753.3507774556056
0.5623333333333334,0.70625,-50670.969518537815,1797.8801491351696
0.5623333333333334,0.7125000000000001,-50715.96272115702,1842.8733517543733
0.5623333333333334,0.71875,-50761.417709948095,1888.3283405454495
0.5623333333333334,0.7250000000000001,-50807.33249468502,1934.2431252823735
0.5623333333333334,0.73125,-50853.70513854685,1980.6157691442058
0.5623333333333334,0.7375,-50900.533757018624,2027.4443876159785
0.5623333333333334,0.7437500000000001,-50947.816516828265,2074.7271474256195
0.5623333333333334,0.75,-50995.55163491829,2122.462265515642
0.5623333333333334,0.7562500000000001,-51043.737377450976,2170.6480080483307
0.5623333333333334,0.7625,-51092.37205884584,2219.282689443193
0.5623333333333334,0.76875,-51141.45404084813,2268.364671445488
0.5623333333333334,0.7750000000000001,-51190.981731627384,2317.8923622247385
0.5623333333333334,0.78125,-51240.95358490491,2367.864215502268
0.5623333333333334,0.7875000000000001,-51291.36809910924,2418.278729706595
0.5623333333333334,0.79375,-51342.223816558355,2469.1344471557095
0.5623333333333334,0.8,-51393.51932266818,2520.429953265535
0.5623333333333334,0.8062500000000001,-51445.25324518604,2572.1638757833935
0.5623333333333334,0.8125,-51497.42425344845,2624.3348840458057
0.5623333333333334,0.8187500000000001,-51550.0310576624,2676.941688259758
0.5623333333333334,0.825,-51603.07240820928,2729.983038806633
0.5623333333333334,0.83125,-51656.547094970774,2783.457725568129
0.5623333333333334,0.8375000000000001,-51710.45394667598,2837.364577273336
0.5623333333333334,0.84375,-51764.79183026908,2891.702460866436
0.5623333333333334,0.8500000000000001,-51819.55965029684,2946.4702808941947
0.5623333333333334,0.85625,-51874.7563483154,3001.6669789127554
0.5623333333333334,0.8625,-51930.38090231572,3057.2915329130774
0.5623333333333334,0.8687500000000001,-51986.43232616702,3113.342956764376
0.5623333333333334,0.875,-52042.909669077824,3169.820299675179
0.5623333333333334,0.8812500000000001,-52099.81201507387,3226.7226456712233
0.5623333333333334,0.8875,-52157.13848249254,3284.0491130898954
0.5623333333333334,0.89375,-52214.88822349327,3341.7988540906226
0.5623333333333334,0.9000000000000001,-52273.060423583345,3399.9710541807
0.5623333333333334,0.90625,-52331.65430115887,3458.5649317562275
0.5623333333333334,0.9125000000000001,-52390.66910706028,3517.5797376576375
0.5623333333333334,0.91875,-52450.10412414196,3577.0147547393135
0.5623333333333334,0.925,-52509.958666855746,3636.8692974531004
0.5623333333333334,0.9312500000000001,-52570.23208084779,3697.1427114451435
0.5623333333333334,0.9375,-52630.9237425684,3757.8343731657515
0.5623333333333334,0.9437500000000001,-52692.03305889458,3818.9436894919345
0.5623333333333334,0.95,-52753.55946676491,3880.4700973622676
0.5654166666666667,0.2,-48918.183101621675,45.093732219029334
0.5654166666666667,0.20625000000000002,-48909.14145885184,36.05208944919286
0.5654166666666667,0.21250000000000002,-48901.18788454114,28.098515138495713
0.5654166666666667,0.21875,-48894.299724414464,21.210355011819047
0.5654166666666667,0.225,-48888.45528114514,15.365911742497701
0.5654166666666667,0.23125,-48883.63375874674,10.544389344096999
0.5654166666666667,0.23750000000000002,-48879.81521114214,6.725841739491443
0.5654166666666667,0.24375000000000002,-48876.9804945285,3.8911251258541597
0.5654166666666667,0.25,-48875.111223196785,2.0218537941400427
0.5654166666666667,0.25625000000000003,-48874.18972850083,1.1003590981854359
0.5654166666666667,0.2625,-48874.19902070258,1.1096512999356491
0.5654166666666667,0.26875000000000004,-48875.12275344788,2.033384045236744
0.5654166666666667,0.275,-48876.94519065195,3.8558212493080646
0.5654166666666667,0.28125,-48879.651175595325,6.561806192679796
0.5654166666666667,0.28750000000000003,-48883.22610205048,10.136732647835743
0.5654166666666667,0.29375,-48887.65588727659,14.566517873943667
0.5654166666666667,0.30000000000000004,-48892.926946735104,19.83757733245875
0.5654166666666667,0.30625,-48899.02617039239,25.93680098974437
0.5654166666666667,0.3125,-48905.94090048817,32.851531085521856
0.5654166666666667,0.31875000000000003,-48913.65891065909,40.56954125644552
0.5654166666666667,0.325,-48922.16838631693,49.0790169142856
0.5654166666666667,0.33125000000000004,-48931.457906189244,58.36853678659827
0.5654166666666667,0.3375,-48941.51642493876,68.4270555361145
0.5654166666666667,0.34375,-48952.333256784565,79.2438873819192
0.5654166666666667,0.35000000000000003,-48963.89806005467,90.80869065202569
0.5654166666666667,0.35625,-48976.2008226055,103.11145320285141
0.5654166666666667,0.36250000000000004,-48989.231848048825,116.14247864617937
0.5654166666666667,0.36875,-49002.981742731885,129.8923733292395
0.5654166666666667,0.375,-49017.44140342028,144.35203401763283
0.5654166666666667,0.38125000000000003,-49032.60200563753,159.51263623488194
0.5654166666666667,0.3875,-49048.45499261862,175.3656232159774
0.5654166666666667,0.39375000000000004,-49064.99206483815,191.90269543550676
0.5654166666666667,0.4,-49082.20517007663,209.1158006739861
0.5654166666666667,0.40625,-49100.08649399133,226.99712458868453
0.5654166666666667,0.41250000000000003,-49118.62845116037,245.53908175772813
0.5654166666666667,0.41875,-49137.82367657133,264.7343071686846
0.5654166666666667,0.42500000000000004,-49157.66501752717,284.5756481245262
0.5654166666666667,0.43125,-49178.14552594501,305.05615654236317
0.5654166666666667,0.4375,-49199.25845102419,326.1690816215414
0.5654166666666667,0.44375000000000003,-49220.99723226229,347.90786285964714
0.5654166666666667,0.45,-49243.35549279901,370.2661233963663
0.5654166666666667,0.45625000000000004,-49266.32703306909,393.2376636664412
0.5654166666666667,0.4625,-49289.90582474692,416.8164553442766
0.5654166666666667,0.46875,-49314.08600496668,440.9966355640354
0.5654166666666667,0.47500000000000003,-49338.861870802444,465.7725013997988
0.5654166666666667,0.48125,-49364.227873994496,491.1385045918505
0.5654166666666667,0.48750000000000004,-49390.17861590818,517.0892465055367
0.5654166666666667,0.49375,-49416.70884271304,543.6194733103912
0.5654166666666667,0.5,-49443.81344077049,570.7240713678475
0.5654166666666667,0.5062500000000001,-49471.48743221928,598.3980628166319
0.5654166666666667,0.5125,-49499.725970748135,626.6366013454899
0.5654166666666667,0.51875,-49528.524337546405,655.4349681437598
0.5654166666666667,0.525,-49557.87793742324,684.7885680205945
0.5654166666666667,0.53125,-49587.78229508721,714.6929256845615
0.5654166666666667,0.5375000000000001,-49618.233051578005,745.1436821753596
0.5654166666666667,0.54375,-49649.22596084302,776.1365914403723
0.5654166666666667,0.55,-49680.75688645151,807.667517048867
0.5654166666666667,0.55625,-49712.821798439836,839.7324290371907
0.5654166666666667,0.5625,-49745.41677028132,872.3274008786757
0.5654166666666667,0.5687500000000001,-49778.537975975014,905.4486065723686
0.5654166666666667,0.575,-49812.181687247576,939.0923178449302
0.5654166666666667,0.58125,-49846.344270863134,973.2549014604883
0.5654166666666667,0.5875,-49881.02218603606,1007.9328166334162
0.5654166666666667,0.59375,-49916.21198194193,1043.122612539286
0.5654166666666667,0.6000000000000001,-49951.91029532238,1078.820925919732
0.5654166666666667,0.60625,-49988.11384817933,1115.024478776686
0.5654166666666667,0.6125,-50024.81944555493,1151.7300761522856
0.5654166666666667,0.61875,-50062.023973393225,1188.9346039905795
0.5654166666666667,0.625,-50099.72439648,1226.6350270773546
0.5654166666666667,0.6312500000000001,-50137.91775645749,1264.8283870548476
0.5654166666666667,0.6375,-50176.60116991066,1303.5118005080149
0.5654166666666667,0.64375,-50215.77182652199,1342.6824571193429
0.5654166666666667,0.65,-50255.42698729198,1382.3376178893377
0.5654166666666667,0.65625,-50295.56398282249,1422.474613419843
0.5654166666666667,0.6625000000000001,-50336.18021166038,1463.090842257734
0.5654166666666667,0.66875,-50377.27313869896,1504.1837692963163
0.5654166666666667,0.675,-50418.840293634865,1545.7509242322194
0.5654166666666667,0.68125,-50460.8792694781,1587.789900075455
0.5654166666666667,0.6875,-50503.387721113235,1630.2983517105895
0.5654166666666667,0.6937500000000001,-50546.36336390948,1673.2739945068315
0.5654166666666667,0.7,-50589.80397237801,1716.714602975364
0.5654166666666667,0.70625,-50633.707378874446,1760.6180094718002
0.5654166666666667,0.7125000000000001,-50678.071472344775,1804.9821029421291
0.5654166666666667,0.71875,-50722.89419711328,1849.8048277106354
0.5654166666666667,0.7250000000000001,-50768.17355171047,1895.0841823078226
0.5654166666666667,0.73125,-50813.90758773985,1940.8182183372046
0.5654166666666667,0.7375,-50860.09440878192,1987.0050393792772
0.5654166666666667,0.7437500000000001,-50906.73216933399,2033.6427999313455
0.5654166666666667,0.75,-50953.81907378456,2080.7297043819126
0.5654166666666667,0.7562500000000001,-51001.35337542101,2128.264006018362
0.5654166666666667,0.7625,-51049.33337546925,2176.244006066605
0.5654166666666667,0.76875,-51097.757422164475,2224.66805276183
0.5654166666666667,0.7750000000000001,-51146.62390985151,2273.5345404488617
0.5654166666666667,0.78125,-51195.93127811405,2322.8419087114016
0.5654166666666667,0.7875000000000001,-51245.67801093163,2372.588641528986
0.5654166666666667,0.79375,-51295.86263586335,2422.773266460703
0.5654166666666667,0.8,-51346.48372325748,2473.3943538548338
0.5654166666666667,0.8062500000000001,-51397.539885486025,2524.4505160833796
0.5654166666666667,0.8125,-51449.02977620342,2575.9404068007716
0.5654166666666667,0.8187500000000001,-51500.95208962858,2627.8627202259377
0.5654166666666667,0.825,-51553.30555984947,2680.216190446823
